caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1946-002,1946-002-06,1946-002-06-01,1946-002-06-01-01-01,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,16,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,HHBurton,HHBurton,voted with majority or plurality,justice wrote no opinion,conservative,majority,,
1946-002,1946-002-06,1946-002-06-01,1946-002-06-01-01-02,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,16,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,RHJackson,RHJackson,dissent,justice co-authored an opinion,liberal,dissent,,
1946-002,1946-002-06,1946-002-06-01,1946-002-06-01-01-03,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,16,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,WODouglas,WODouglas,voted with majority or plurality,justice wrote an opinion,conservative,majority,,
1946-002,1946-002-06,1946-002-06-01,1946-002-06-01-01-04,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,16,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,FFrankfurter,FFrankfurter,voted with majority or plurality,justice wrote no opinion,conservative,majority,,
1946-002,1946-002-06,1946-002-06-01,1946-002-06-01-01-05,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,16,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,SFReed,SFReed,voted with majority or plurality,justice wrote no opinion,conservative,majority,,
1946-002,1946-002-06,1946-002-06-01,1946-002-06-01-01-06,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,16,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,HLBlack,HLBlack,dissent,justice co-authored an opinion,liberal,dissent,,
1946-002,1946-002-06,1946-002-06-01,1946-002-06-01-01-07,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,16,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,WBRutledge,WBRutledge,special concurrence,justice wrote an opinion,conservative,majority,,
1946-002,1946-002-06,1946-002-06-01,1946-002-06-01-01-08,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,16,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,FMurphy,FMurphy,dissent,justice wrote an opinion,liberal,dissent,,
1946-002,1946-002-06,1946-002-06-01,1946-002-06-01-01-09,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,16,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,FMVinson,FMVinson,voted with majority or plurality,justice wrote no opinion,conservative,majority,,
1946-002,1946-002-07,1946-002-07-01,1946-002-07-01-01-01,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,15,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,HHBurton,HHBurton,voted with majority or plurality,justice wrote no opinion,conservative,majority,,
1946-002,1946-002-07,1946-002-07-01,1946-002-07-01-01-02,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,15,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,RHJackson,RHJackson,dissent,justice co-authored an opinion,liberal,dissent,,
1946-002,1946-002-07,1946-002-07-01,1946-002-07-01-01-03,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,15,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,WODouglas,WODouglas,voted with majority or plurality,justice wrote an opinion,conservative,majority,,
1946-002,1946-002-07,1946-002-07-01,1946-002-07-01-01-04,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,15,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,FFrankfurter,FFrankfurter,voted with majority or plurality,justice wrote no opinion,conservative,majority,,
1946-002,1946-002-07,1946-002-07-01,1946-002-07-01-01-05,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,15,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,SFReed,SFReed,voted with majority or plurality,justice wrote no opinion,conservative,majority,,
1946-002,1946-002-07,1946-002-07-01,1946-002-07-01-01-06,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,15,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,HLBlack,HLBlack,dissent,justice co-authored an opinion,liberal,dissent,,
1946-002,1946-002-07,1946-002-07-01,1946-002-07-01-01-07,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,15,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,WBRutledge,WBRutledge,special concurrence,justice wrote an opinion,conservative,majority,,
1946-002,1946-002-07,1946-002-07-01,1946-002-07-01-01-08,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,15,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,FMurphy,FMurphy,dissent,justice wrote an opinion,liberal,dissent,,
1946-002,1946-002-07,1946-002-07-01,1946-002-07-01-01-09,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,15,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,FMVinson,FMVinson,voted with majority or plurality,justice wrote no opinion,conservative,majority,,
1946-002,1946-002-08,1946-002-08-01,1946-002-08-01-01-01,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,18,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,HHBurton,HHBurton,voted with majority or plurality,justice wrote no opinion,conservative,majority,,
1946-002,1946-002-08,1946-002-08-01,1946-002-08-01-01-02,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,18,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,RHJackson,RHJackson,dissent,justice co-authored an opinion,liberal,dissent,,
1946-002,1946-002-08,1946-002-08-01,1946-002-08-01-01-03,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,18,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,WODouglas,WODouglas,voted with majority or plurality,justice wrote an opinion,conservative,majority,,
1946-002,1946-002-08,1946-002-08-01,1946-002-08-01-01-04,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,18,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,FFrankfurter,FFrankfurter,voted with majority or plurality,justice wrote no opinion,conservative,majority,,
1946-002,1946-002-08,1946-002-08-01,1946-002-08-01-01-05,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,18,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,SFReed,SFReed,voted with majority or plurality,justice wrote no opinion,conservative,majority,,
1946-002,1946-002-08,1946-002-08-01,1946-002-08-01-01-06,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,18,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,HLBlack,HLBlack,dissent,justice co-authored an opinion,liberal,dissent,,
1946-002,1946-002-08,1946-002-08-01,1946-002-08-01-01-07,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,18,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,WBRutledge,WBRutledge,special concurrence,justice wrote an opinion,conservative,majority,,
1946-002,1946-002-08,1946-002-08-01,1946-002-08-01-01-08,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,18,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,FMurphy,FMurphy,dissent,justice wrote an opinion,liberal,dissent,,
1946-002,1946-002-08,1946-002-08-01,1946-002-08-01-01-09,11/18/1946,opinion of the court (orally argued),329 U.S. 14,67 S. Ct. 13,91 L. Ed. 12,1946 U.S. LEXIS 1725,1946,Vinson 1,Vinson,18,CLEVELAND v. UNITED STATES,10/10/45,10/17/1946,"person accused, indicted, or suspected of crime",,United States,,cert,,,no mention that a 3-judge ct heard case,Utah U.S. District Court,Utah,"U.S. Court of Appeals, Tenth Circuit",,no mention that dissent occurred,putative conflict,affirmed,conservative,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,statutory construction of criminal laws: Mann Act and related statutes,Criminal Procedure,conservative,dissent in opposite direction,statutory construction,,Infrequently litigated statutes,Infrequently litigated statutes,18 U.S.C. � 398,WODouglas,FMVinson,first vote on issue/legal provision,6,3,FMVinson,FMVinson,voted with majority or plurality,justice wrote no opinion,conservative,majority,,
